timestamp,open,high,low,close,size,buy_size,sell_size
2025-05-27 00:46:00,109248.5,109294.9,109248.5,109267.4,12.166,10.389,1.777
2025-05-27 00:47:00,109267.5,109267.5,109200.6,109201.3,10.802,0.29,10.512
2025-05-27 00:48:00,109201.2,109231.7,109191.2,109227.9,21.494,10.724,10.77
2025-05-27 00:49:00,109227.9,109228,109186.5,109194.1,56.636,2.74,53.896
2025-05-27 00:50:00,109194.1,109201.1,109194,109196.7,9.1,4.65,4.45
2025-05-27 00:51:00,109196.6,109196.7,109150,109175.1,36.378,12.141,24.237
2025-05-27 00:52:00,109175,109194.4,109162.5,109164.1,15.542,7.438,8.104
2025-05-27 00:53:00,109164,109217,109164,109217,17.537,7.778,9.759
2025-05-27 00:54:00,109216.9,109238.9,109216.9,109235.1,8.307,4.631,3.676
2025-05-27 00:55:00,109235.2,109241.6,109144.1,109144.1,16.239,4.256,11.983
2025-05-27 00:56:00,109144.1,109183.4,109144.1,109149.6,12.069,5.636,6.433
2025-05-27 00:57:00,109149.7,109155.1,109128,109128,35.578,18.974,16.604
2025-05-27 00:58:00,109128,109141,109126.9,109126.9,8.402,3.874,4.528
2025-05-27 00:59:00,109127,109139.2,109107.5,109120,19.12,9.614,9.506
2025-05-27 01:00:00,109119.9,109120,109089.1,109090,21.438,9.219,12.219
2025-05-27 01:01:00,109090.1,109116.6,109068.1,109068.1,20.105,7.285,12.82
2025-05-27 01:02:00,109068.1,109088,109044.9,109087.9,51.869,20.961,30.908
2025-05-27 01:03:00,109087.9,109088,108987,108987,210.537,10.254,200.283
2025-05-27 01:04:00,108987.1,108987.1,108934.9,108934.9,128.607,26.642,101.965
2025-05-27 01:05:00,108934.9,108950,108889.4,108949.9,175.623,66.449,109.174
2025-05-27 01:06:00,108950,108955,108878.7,108903.2,211.929,33.871,178.058
2025-05-27 01:07:00,108903.2,108972.7,108880,108955,184.914,164.702,20.212
2025-05-27 01:08:00,108954.9,108959.2,108916.4,108937.7,19.772,13.293,6.479
2025-05-27 01:09:00,108937.7,108986.4,108898.2,108898.2,61.068,47.732,13.336
2025-05-27 01:10:00,108897.2,108966.4,108862.7,108867,220.822,181.248,39.574
2025-05-27 01:11:00,108867,108955.4,108864,108906.2,437.54,410.135,27.405
2025-05-27 01:12:00,108906.1,108960,108876.7,108942.9,60.713,48.516,12.197
2025-05-27 01:13:00,108942.9,108942.9,108855,108893.8,109.067,62.106,46.961
2025-05-27 01:14:00,108893.8,108909,108650,108700,837.345,156.621,680.724
2025-05-27 01:15:00,108700,108720.2,108333,108337.6,1726.911,315.096,1411.815
2025-05-27 01:16:00,108337.6,108455,108300,108433.4,775.272,461.95,313.322
2025-05-27 01:17:00,108433.4,108528.1,108294.2,108294.4,366.588,130.348,236.24
2025-05-27 01:18:00,108294.4,108343.5,108160.9,108321.7,744.481,216.414,528.067
2025-05-27 01:19:00,108321.7,108352,108023.4,108108.4,572.79,149.043,423.747
2025-05-27 01:20:00,108108.4,108151.9,107819.5,107848.6,1076.613,450.441,626.172
2025-05-27 01:21:00,107848.5,107953.5,107755,107875.2,595.08,249.396,345.684
2025-05-27 01:22:00,107875.2,107875.2,107561.4,107607.7,1046.419,342.234,704.185
2025-05-27 01:23:00,107607.7,107774.7,107459.3,107606.2,1260.942,454.577,806.365
2025-05-27 01:24:00,107606.5,108017.4,107421.7,107980.2,882.832,504.871,377.961
2025-05-27 01:25:00,107980.3,107993.7,107814.5,107893,290.152,190.116,100.036
2025-05-27 01:26:00,107893.1,108022,107862,108016.9,415.559,332.524,83.035
2025-05-27 01:27:00,108016.9,108346,108002.5,108262,1185.097,989.116,195.981
2025-05-27 01:28:00,108260.1,108336.8,108177.8,108267,241.614,102.289,139.325
2025-05-27 01:29:00,108267.1,108347,108220.7,108328.1,121.07,47.079,73.991
2025-05-27 01:30:00,108328.1,108542.8,108240.1,108486.6,743.879,629.967,113.912
2025-05-27 01:31:00,108486.5,108535.9,108400.7,108516,129.518,39.12,90.398
2025-05-27 01:32:00,108516.1,108550,108462.3,108509.6,112.909,38.326,74.583
2025-05-27 01:33:00,108509.7,108554.9,108476.9,108539,94.745,33.364,61.381
2025-05-27 01:34:00,108539.1,108612.4,108512,108538.1,138.908,81.089,57.819
2025-05-27 01:35:00,108538.1,108621.7,108526,108595.5,112.129,71.523,40.606
2025-05-27 01:36:00,108595.6,108595.6,108410.9,108414.1,110.786,26.199,84.587
2025-05-27 01:37:00,108414.1,108514.4,108414,108457.3,64.16,33.442,30.718
2025-05-27 01:38:00,108456.6,108456.6,108361.7,108372,90.012,24.161,65.851
2025-05-27 01:39:00,108372,108445.6,108372,108411.1,41.264,19.133,22.131
2025-05-27 01:40:00,108411.1,108464.4,108381.1,108422,85.024,43.293,41.731
2025-05-27 01:41:00,108422,108430,108350,108350,41.964,20.883,21.081
2025-05-27 01:42:00,108350,108350.1,108200.2,108200.2,113.012,18.1,94.912
2025-05-27 01:43:00,108200,108275.6,108156.3,108272,110.788,67.231,43.557
2025-05-27 01:44:00,108272,108340.8,108232,108325.7,54.348,38.548,15.8
2025-05-27 01:45:00,108325.7,108369.5,108257.7,108327.8,77.746,60.949,16.797
2025-05-27 01:46:00,108327.8,108341.1,108123.5,108141.8,211.247,42.472,168.775
2025-05-27 01:47:00,108142.8,108229.7,108142.8,108204.6,34.717,23.229,11.488
2025-05-27 01:48:00,108205,108354.5,108200,108292.7,92.442,83.589,8.853
2025-05-27 01:49:00,108292.7,108372.5,108259.1,108340.2,64.773,42.158,22.615
2025-05-27 01:50:00,108340.2,108373,108319.1,108351.7,34.127,18.613,15.514
2025-05-27 01:51:00,108351.6,108372.9,108264.3,108264.3,76.223,8.004,68.219
2025-05-27 01:52:00,108264,108280.1,108124.3,108239.9,367.671,46.444,321.227
2025-05-27 01:53:00,108239.9,108305.6,108238.2,108297.4,20.612,14.823,5.789
2025-05-27 01:54:00,108298.7,108305.7,108267.6,108305.7,31.243,25.291,5.952
2025-05-27 01:55:00,108305.7,108312.5,108223,108225.9,10.423,3.116,7.307
2025-05-27 01:56:00,108225.8,108268.4,108189.5,108236.4,93.982,16.158,77.824
2025-05-27 01:57:00,108236.5,108300,108236.5,108300,19.222,16.446,2.776
2025-05-27 01:58:00,108300,108385.6,108300,108360.1,35.935,28.667,7.268
2025-05-27 01:59:00,108360.1,108375.6,108330.3,108350.4,8.227,4.761,3.466
2025-05-27 02:00:00,108350.4,108381.9,108259.4,108345.1,119.792,43.695,76.097
2025-05-27 02:01:00,108345,108410.7,108330,108396.1,49.352,37.242,12.11
2025-05-27 02:02:00,108396.1,108475.6,108358.5,108475.5,95.281,75.3,19.981
2025-05-27 02:03:00,108473.4,108497,108433.4,108468.8,66.366,27.764,38.602
2025-05-27 02:04:00,108468.7,108473,108350,108364.6,36.835,17.637,19.198
2025-05-27 02:05:00,108361.4,108361.4,108275,108291.5,35.504,12.249,23.255
2025-05-27 02:06:00,108291.4,108410.8,108291.4,108374.4,29.248,17.698,11.55
2025-05-27 02:07:00,108373.7,108401.2,108308.9,108308.9,68.32,6.711,61.609
2025-05-27 02:08:00,108308.9,108366.7,108265.1,108366.7,62.209,19.478,42.731
2025-05-27 02:09:00,108366.7,108368.4,108320.1,108350,20.467,5.422,15.045
2025-05-27 02:10:00,108350,108350,108261.3,108261.3,48.79,2.481,46.309
2025-05-27 02:11:00,108260.6,108276,108225.3,108276,50.592,19.223,31.369
2025-05-27 02:12:00,108276,108277.4,108243.7,108270.1,23.93,13.399,10.531
2025-05-27 02:13:00,108270,108326.4,108270,108326.4,11.301,10.564,0.737
2025-05-27 02:14:00,108326.4,108352.9,108320,108320.1,23.786,19.619,4.167
2025-05-27 02:15:00,108320.1,108352.6,108269.7,108352.6,59.837,19.392,40.445
2025-05-27 02:16:00,108352.9,108430,108330.2,108330.2,32.653,20.599,12.054
2025-05-27 02:17:00,108330,108330,108250,108271.8,37.946,10.492,27.454
2025-05-27 02:18:00,108271.8,108283.7,108211,108256.7,48.934,9.073,39.861
2025-05-27 02:19:00,108256.8,108325.8,108256.7,108322.4,26.585,17.02,9.565
2025-05-27 02:20:00,108325.8,108325.8,108282.7,108285.1,16.008,7.084,8.924
2025-05-27 02:21:00,108285.1,108335.2,108258.9,108321.8,17.166,11.989,5.177
2025-05-27 02:22:00,108321.8,108349.8,108321.7,108349.8,7.745,5.108,2.637
2025-05-27 02:23:00,108349.8,108458,108349.7,108453.4,59.089,50.876,8.213
2025-05-27 02:24:00,108453.4,108457.8,108452.2,108454.3,12.772,7.102,5.67
2025-05-27 02:25:00,108454.2,108454.2,108420.9,108432.9,21.703,4.721,16.982
2025-05-27 02:26:00,108433,108550,108433,108550,89.357,69.919,19.438
2025-05-27 02:27:00,108549.9,108558,108435.6,108478.3,127.129,34.105,93.024
2025-05-27 02:28:00,108478.2,108529.3,108478.2,108529.3,19.542,13.079,6.463
2025-05-27 02:29:00,108529.4,108548,108514.6,108548,17.698,12.14,5.558
2025-05-27 02:30:00,108548,108548,108509.6,108533.5,48.59,38.332,10.258
2025-05-27 02:31:00,108533.5,108533.5,108507.3,108532.8,7.745,3.85,3.895
2025-05-27 02:32:00,108532.8,108532.8,108500,108520.5,6.473,1.22,5.253
2025-05-27 02:33:00,108520.6,108542.2,108500.2,108542.2,18.949,12.343,6.606
2025-05-27 02:34:00,108542.1,108620,108542.1,108576.9,49.616,38.529,11.087
2025-05-27 02:35:00,108576.9,108636.8,108570.8,108581.8,103.313,75.335,27.978
2025-05-27 02:36:00,108582.7,108670.7,108582.7,108637.3,110.629,96.511,14.118
2025-05-27 02:37:00,108637.4,108654.7,108621.3,108654.6,19.064,12.039,7.025
2025-05-27 02:38:00,108654.6,108654.7,108596.8,108604.6,38.798,12.763,26.035
2025-05-27 02:39:00,108604.7,108614.8,108540.3,108556.3,41.017,7.207,33.81
2025-05-27 02:40:00,108556.4,108556.4,108393.6,108423.3,390.663,14.639,376.024
2025-05-27 02:41:00,108423.4,108431.3,108390.6,108407.2,97.058,45.431,51.627
2025-05-27 02:42:00,108407.1,108456.1,108407.1,108456,82.963,76.329,6.634
2025-05-27 02:43:00,108456,108500.1,108456,108480.7,57.86,53.09,4.77
2025-05-27 02:44:00,108480.7,108483.1,108465.1,108483,7.836,3.659,4.177
2025-05-27 02:45:00,108483.1,108493.9,108446.9,108447,11.975,2.845,9.13
2025-05-27 02:46:00,108446.9,108466.2,108428.2,108466.2,7.327,3.391,3.936
2025-05-27 02:47:00,108466.3,108466.4,108387.9,108395,22.28,2.094,20.186
2025-05-27 02:48:00,108395,108395,108303.5,108341.1,75.785,16.787,58.998
2025-05-27 02:49:00,108341.2,108356.1,108295,108330.3,29.178,8.701,20.477
2025-05-27 02:50:00,108330.4,108333.3,108035,108052.7,297.458,62.75,234.708
2025-05-27 02:51:00,108049.9,108086.8,107872.7,107879,461.028,102.838,358.19
2025-05-27 02:52:00,107878.9,107971.7,107820.1,107970.8,327.331,164.293,163.038
2025-05-27 02:53:00,107970.9,108088.1,107964.6,108088.1,134.426,121.788,12.638
2025-05-27 02:54:00,108088.1,108197.1,108088.1,108168.8,129.765,95.538,34.227
2025-05-27 02:55:00,108169.1,108200,108110,108174.3,120.616,70.178,50.438
2025-05-27 02:56:00,108174.1,108220,108126.7,108220,80.919,62.307,18.612
2025-05-27 02:57:00,108220,108230,108158.3,108219.6,76.091,24.758,51.333
2025-05-27 02:58:00,108219.6,108240,108200.3,108226.2,49.577,31.093,18.484
2025-05-27 02:59:00,108226.2,108229.8,108203.5,108220.8,23.765,6.917,16.848
2025-05-27 03:00:00,108220.2,108300,108213.8,108299.9,64.072,56.262,7.81
2025-05-27 03:01:00,108299.9,108372.9,108232.7,108318.9,219.132,161.373,57.759
2025-05-27 03:02:00,108319,108396.7,108319,108383.9,56.492,33.128,23.364
2025-05-27 03:03:00,108384,108540,108383.9,108540,417.748,292.346,125.402
2025-05-27 03:04:00,108539.9,108593.1,108447.4,108447.4,310.741,207.202,103.539
2025-05-27 03:05:00,108447.4,108711,108440.9,108710.4,198.456,162.183,36.273
2025-05-27 03:06:00,108710.9,108768.9,108589.3,108621.9,161.847,73.369,88.478
2025-05-27 03:07:00,108621.9,108726.4,108621.9,108726.4,72,58.623,13.377
2025-05-27 03:08:00,108726.3,108726.4,108647.2,108675.8,72.699,13.792,58.907
2025-05-27 03:09:00,108675.9,108733,108675,108675.1,111.204,69.927,41.277
2025-05-27 03:10:00,108675.1,108675.1,108650,108674,48.62,21.186,27.434
2025-05-27 03:11:00,108674.1,108732.2,108653.3,108732.2,42.695,31.275,11.42
2025-05-27 03:12:00,108732.2,108999.9,108732.1,108970.1,502.331,373.341,128.99
2025-05-27 03:13:00,108970,109044.2,108894.7,109014.3,257.875,189.958,67.917
2025-05-27 03:14:00,109014.4,109021.9,108880.2,108899.9,77.087,37.068,40.019
2025-05-27 03:15:00,108899.9,109008.6,108899.9,108973,130.687,107.616,23.071
2025-05-27 03:16:00,108973,109064.6,108916.5,108949,107.22,61.57,45.65
2025-05-27 03:17:00,108948.7,109293.8,108903.8,109134.6,477.57,312.53,165.04
2025-05-27 03:18:00,109134.5,109182.7,109086.5,109086.6,82.979,45.901,37.078
2025-05-27 03:19:00,109086.6,109162.6,109041.2,109145.5,173.764,128.913,44.851
2025-05-27 03:20:00,109145.5,109145.5,108935.5,108948.7,513.844,34.646,479.198
2025-05-27 03:21:00,108948.6,108948.7,108891.7,108930,181.872,46.23,135.642
2025-05-27 03:22:00,108930.1,108930.1,108883.5,108913.4,56.685,17.345,39.34
2025-05-27 03:23:00,108913.4,108913.4,108890,108903.6,22.995,7.619,15.376
2025-05-27 03:24:00,108903.6,108924.4,108891.2,108891.2,12.53,6.247,6.283
2025-05-27 03:25:00,108891.3,108907.1,108891.2,108895.1,22.812,15.323,7.489
2025-05-27 03:26:00,108895,108908,108893,108900.1,10.643,6.248,4.395
2025-05-27 03:27:00,108900,108914.9,108874.6,108887.3,80.191,48.401,31.79
2025-05-27 03:28:00,108887.3,108895.7,108855,108855.1,24.706,3.06,21.646
2025-05-27 03:29:00,108855.2,108919.8,108849.7,108854.4,91.298,73.041,18.257
2025-05-27 03:30:00,108854.5,108863.6,108813.2,108848.7,225.781,10.086,215.695
2025-05-27 03:31:00,108848.8,108883.7,108811.5,108867.9,215.861,19.68,196.181
2025-05-27 03:32:00,108867.9,108896,108865.6,108865.7,18.796,7.288,11.508
2025-05-27 03:33:00,108865.7,108963.1,108865.6,108909,113.526,82.632,30.894
2025-05-27 03:34:00,108909,108986.4,108908.9,108973.7,63.088,54.226,8.862
2025-05-27 03:35:00,108973.7,108973.7,108879.5,108894.4,62.798,9.385,53.413
2025-05-27 03:36:00,108894.4,108910.6,108883.7,108902.8,12.327,7.833,4.494
2025-05-27 03:37:00,108903.2,108920.6,108898.5,108900.1,12.316,5.807,6.509
2025-05-27 03:38:00,108900.1,108918.9,108900.1,108902,17.557,9.037,8.52
2025-05-27 03:39:00,108902,108902.1,108887.3,108893,15.397,4.364,11.033
2025-05-27 03:40:00,108892.9,108910,108837.6,108845.1,52.647,21.353,31.294
2025-05-27 03:41:00,108845.1,108856.8,108838.2,108844,18.359,6.083,12.276
2025-05-27 03:42:00,108844,108844.1,108810.3,108829.5,20.929,3.056,17.873
2025-05-27 03:43:00,108829.6,108920,108829.5,108920,48.669,37.512,11.157
2025-05-27 03:44:00,108920,108990.9,108889.9,108894.7,58.712,35.115,23.597
2025-05-27 03:45:00,108894.7,108929,108894.6,108900,21.336,10.652,10.684
2025-05-27 03:46:00,108900.1,108900.1,108844.6,108883.3,47.814,13.556,34.258
2025-05-27 03:47:00,108883.3,108883.3,108828,108830.5,45.604,7.719,37.885
2025-05-27 03:48:00,108830.5,108859.1,108830,108859.1,23.845,20.532,3.313
2025-05-27 03:49:00,108859.1,108893.1,108853,108893.1,8.348,6.744,1.604
2025-05-27 03:50:00,108893.1,108900,108861,108861.1,27.621,15.891,11.73
2025-05-27 03:51:00,108861.1,108872,108853,108866.1,9.326,5.126,4.2
2025-05-27 03:52:00,108866.1,108870.6,108855,108855.1,5.46,2.708,2.752
2025-05-27 03:53:00,108855,108855.1,108817.6,108839.9,70.366,10.902,59.464
2025-05-27 03:54:00,108839.9,108870,108826.1,108839.7,71.846,51.986,19.86
2025-05-27 03:55:00,108839.8,108870,108839.7,108844.9,16.988,7.183,9.805
2025-05-27 03:56:00,108844.8,108844.9,108836.8,108836.8,8.116,1.129,6.987
2025-05-27 03:57:00,108836.8,108850,108828.6,108843.8,6.867,2.946,3.921
2025-05-27 03:58:00,108843.8,108843.8,108791.1,108840.9,44.882,17.681,27.201
2025-05-27 03:59:00,108841,108841.5,108805.1,108820.1,25.083,5.35,19.733
2025-05-27 04:00:00,108820.2,108836,108820.1,108832.3,11.514,7.433,4.081
2025-05-27 04:01:00,108832.3,108832.3,108794.6,108810,12.08,4.983,7.097
2025-05-27 04:02:00,108809.9,108893.1,108809.9,108854.7,63.554,23.347,40.207
2025-05-27 04:03:00,108854.7,108879.9,108854.6,108879.8,13.575,11.257,2.318
2025-05-27 04:04:00,108879.9,108879.9,108796.1,108822.5,16.155,3.505,12.65
2025-05-27 04:05:00,108822.5,108824.8,108802.9,108823.7,45.834,32.83,13.004
2025-05-27 04:06:00,108823.7,108968.9,108823.7,108968.8,36.676,32.023,4.653
2025-05-27 04:07:00,108968.8,109024.2,108942.6,109004.6,48.211,31.142,17.069
2025-05-27 04:08:00,109004.5,109004.5,108887.2,108898.2,29.6,3.125,26.475
2025-05-27 04:09:00,108898.3,108930.3,108888.5,108930.2,19.18,17.223,1.957
2025-05-27 04:10:00,108930.3,108985.8,108930.2,108947.7,28.741,20.417,8.324
2025-05-27 04:11:00,108947.7,108949,108908.5,108908.6,16.885,5.732,11.153
2025-05-27 04:12:00,108908.6,108925.7,108908.6,108920.3,5.861,4.494,1.367
2025-05-27 04:13:00,108920.3,108920.3,108905.8,108905.8,4.816,1.638,3.178
2025-05-27 04:14:00,108905.7,108905.7,108883.2,108883.3,11.461,1.904,9.557
2025-05-27 04:15:00,108883.3,108883.3,108872.3,108872.3,9.463,2.183,7.28
2025-05-27 04:16:00,108872.4,108872.4,108855.7,108855.7,9.856,1.255,8.601
2025-05-27 04:17:00,108855.8,108876.5,108855.7,108872.1,8.804,5.181,3.623
2025-05-27 04:18:00,108872,108919.2,108872,108906,28.201,23.904,4.297
2025-05-27 04:19:00,108905.9,108905.9,108870.2,108900,6.235,3.528,2.707
2025-05-27 04:20:00,108900,108906.1,108900,108906,7.66,5.077,2.583
2025-05-27 04:21:00,108906,108920.8,108902.8,108920.8,4.712,3.904,0.808
2025-05-27 04:22:00,108920.8,109076,108920.7,109076,104.105,92.034,12.071
2025-05-27 04:23:00,109075.9,109076,108988.5,109001.6,48.652,12.654,35.998
2025-05-27 04:24:00,109001.6,109001.7,108981.2,108987.3,7.091,3.055,4.036
2025-05-27 04:25:00,108987.3,109062.5,108987.2,109007.4,37.909,30.19,7.719
2025-05-27 04:26:00,109007.4,109007.4,108989.2,108990.1,12.559,5.039,7.52
2025-05-27 04:27:00,108990,108990.1,108986.2,108986.5,14.651,9.616,5.035
2025-05-27 04:28:00,108986.5,108986.5,108972,108972.1,4.327,1.169,3.158
2025-05-27 04:29:00,108972.1,108992,108972,108992,18.416,16.05,2.366
2025-05-27 04:30:00,108992,109027,108991.9,109000,22.355,12.666,9.689
2025-05-27 04:31:00,109000,109032.7,108993.6,108996.7,58.296,41.624,16.672
2025-05-27 04:32:00,108996.8,109000.1,108931.2,108931.3,45.222,7.917,37.305
2025-05-27 04:33:00,108931.3,108998,108931.2,108998,19.904,18.7,1.204
2025-05-27 04:34:00,108998,109054.6,108997.9,109054.6,48.705,46.213,2.492
2025-05-27 04:35:00,109054.6,109095.4,109054.5,109093.1,22.596,16.906,5.69
2025-05-27 04:36:00,109093.1,109125.9,109074,109087.8,77.364,58.013,19.351
2025-05-27 04:37:00,109087.8,109124.9,109087.7,109115.9,26.474,23.516,2.958
2025-05-27 04:38:00,109115.8,109120.2,109100,109100,20.01,11.112,8.898
2025-05-27 04:39:00,109100,109100.1,108987.3,108997.3,356.324,16.379,339.945
2025-05-27 04:40:00,108997.2,109164,108990.4,109164,143.441,127.16,16.281
2025-05-27 04:41:00,109164,109164,109111,109111,34.855,11.522,23.333
2025-05-27 04:42:00,109111.1,109111.1,109046.5,109046.5,19.714,1.87,17.844
2025-05-27 04:43:00,109046.6,109057.4,109046.5,109048.4,13.809,4.359,9.45
2025-05-27 04:44:00,109048.4,109062.5,109041.1,109049.9,11.693,3.737,7.956
2025-05-27 04:45:00,109050,109060,109049.9,109059.7,7.684,4.111,3.573
2025-05-27 04:46:00,109059.8,109170.9,109059.7,109170.8,31.345,25.026,6.319
2025-05-27 04:47:00,109170.7,109216.4,109168,109216.4,110.987,51.074,59.913
2025-05-27 04:48:00,109216.3,109287,109168.5,109287,143.755,111.801,31.954
2025-05-27 04:49:00,109287,109310.6,109200.8,109209.2,161.39,62.807,98.583
2025-05-27 04:50:00,109209.3,109241.2,109200,109241.2,28.494,20.043,8.451
2025-05-27 04:51:00,109241.2,109255.7,109172.9,109172.9,31.34,8.247,23.093
2025-05-27 04:52:00,109172.9,109184.1,109064.4,109093.6,268.411,8.054,260.357
2025-05-27 04:53:00,109093.6,109117.5,109093.5,109105.8,21.82,7.975,13.845
2025-05-27 04:54:00,109105.8,109105.9,109005.4,109005.4,138.104,6.737,131.367
2025-05-27 04:55:00,109005.4,109008.7,108919.9,108944.8,108.191,17.252,90.939
2025-05-27 04:56:00,108944.8,108944.8,108854.7,108854.7,67.381,17.014,50.367
2025-05-27 04:57:00,108854.8,108915,108854.7,108912.6,38.215,19.715,18.5
2025-05-27 04:58:00,108912.6,108932.8,108846,108857.8,80.117,15.313,64.804
2025-05-27 04:59:00,108857.8,108896.1,108857.8,108885.4,27.201,16.926,10.275
2025-05-27 05:00:00,108885.4,108891.9,108885.3,108891.9,15.754,12.957,2.797
2025-05-27 05:01:00,108891.9,108892,108870,108886,28.327,7.171,21.156
2025-05-27 05:02:00,108885.9,108900,108873,108873,17.406,10.613,6.793
2025-05-27 05:03:00,108873,108900,108817.4,108823.2,38.402,12,26.402
2025-05-27 05:04:00,108822.2,108835.1,108810.1,108810.3,56.462,8.176,48.286
2025-05-27 05:05:00,108810.3,108811.1,108746,108746,124.373,12.756,111.617
2025-05-27 05:06:00,108746.1,108767.2,108746,108767.2,47.361,17.868,29.493
2025-05-27 05:07:00,108767.2,108891.9,108767.1,108874.3,33.57,22.189,11.381
2025-05-27 05:08:00,108874.3,108874.3,108790.5,108830.1,36.769,14.027,22.742
2025-05-27 05:09:00,108830,108856.4,108784.8,108784.9,22.621,4.784,17.837
2025-05-27 05:10:00,108784.8,108838.4,108752.3,108817.7,38.542,16.548,21.994
2025-05-27 05:11:00,108817.7,108831.3,108774,108774,26.761,6.092,20.669
2025-05-27 05:12:00,108774,108806.5,108746.1,108776.8,26.734,11.125,15.609
2025-05-27 05:13:00,108776.9,108799.8,108776.8,108792.3,36.926,34.241,2.685
2025-05-27 05:14:00,108792.2,108831.6,108792.2,108818.6,12.627,9.391,3.236
2025-05-27 05:15:00,108818.6,108830.2,108755.3,108755.3,17.089,8.237,8.852
2025-05-27 05:16:00,108755.4,108755.4,108654,108662.2,73.062,10.169,62.893
2025-05-27 05:17:00,108662.1,108676.8,108539.7,108557.1,367.379,80.491,286.888
2025-05-27 05:18:00,108557.1,108634.9,108512.1,108634.8,166.576,105.187,61.389
2025-05-27 05:19:00,108634.8,108634.9,108553.9,108553.9,80.227,15.518,64.709
2025-05-27 05:20:00,108553.9,108642.9,108553.9,108630.2,86.066,66.024,20.042
2025-05-27 05:21:00,108630.2,108681.8,108630.2,108632.4,112.552,87.705,24.847
